,name,price,square,num_of_room,poverh
771,,155 000 $,68 м²,2,3
772,,150 000 $,52 м²,2,1
773,,45 000 $,60 м²,1,10
774,,280 000 $,70 м²,2,8
775,,320 000 $,60 м²,2,3
776,,42 500 $,43 м²,2,5
777,,95 000 $,53 м²,2,29
778,,62 000 $,33 м²,1,8
779,,230 000 $,122 м²,3,10
780,,97 000 $,46 м²,1,4
781,,80 000 $,55 м²,1,14
782,,144 000 $,71 м²,2,16
783,,200 000 $,85 м²,2,4
784,,239 000 $,102 м²,3,7
785,,190 000 $,75 м²,2,23
786,,70 000 $,47 м²,1,17
787,,70 000 $,59 м²,2,13
788,,98 000 $,38 м²,1,3
789,,159 000 $,80 м²,3,15
790,,230 000 $,86 м²,2,6
791,,125 000 $,44 м²,2,8
792,,165 000 $,49 м²,1,2
793,,115 000 $,48 м²,2,2
794,,157 000 $,87 м²,2,7
795,,85 000 $,48 м²,2,2
796,,90 000 $,45 м²,1,25
797,,90 000 $,45 м²,1,25
798,,88 000 $,42 м²,1,10
799,,86 000 $,42 м²,1,4
800,,155 000 $,87 м²,3,22
801,,97 500 $,48 м²,2,2
802,,484 000 $,202 м²,5,9
803,,170 000 $,50 м²,2,6
804,,170 000 $,92 м²,3,31
805,,185 000 $,96 м²,3,11
806,,140 000 $,76 м²,2,2
807,,78 000 $,70 м²,3,1
808,,73 000 $,31 м²,1,16
809,,92 000 $,37 м²,1,7
810,,215 000 $,69 м²,2,2
811,,120 000 $,56 м²,2,4
812,,1 250 000 $,500 м²,4,4
813,,227 000 $,109 м²,3,16
814,,325 000 $,88 м²,3,4
815,,39 500 $,27 м²,1,8
816,,138 000 $,68 м²,2,2
817,,150 000 $,69 м²,2,6
818,,58 000 $,45 м²,1,1
819,,150 000 $,55 м²,2,Цокольний
820,,305 000 $,140 м²,3,11
821,,310 000 $,74 м²,3,3
822,,80 000 $,46 м²,1,23
823,,138 999 $,72 м²,3,1
824,,689 000 $,170 м²,4,7
825,,230 000 $,99 м²,3,5
826,,295 000 $,132 м²,5,3
827,,165 000 $,102 м²,3,2
828,,200 000 $,110 м²,3,12
829,,105 000 $,84 м²,4,1
830,,258 000 $,134 м²,3,8
831,,112 000 $,46 м²,1,12
832,,61 800 $,33 м²,1,6
833,,70 000 $,34 м²,1,8
834,,300 000 $,125 м²,4,8
835,,150 000 $,58 м²,1,9
836,,350 000 $,136 м²,5,2
837,,630 000 $,193 м²,4,33
838,,350 000 $,77 м²,3,2
839,,108 000 $,55 м²,1,11
840,,190 000 $,78 м²,2,11
841,,135 000 $,60 м²,1,23
842,,145 000 $,87 м²,1,5
843,,138 000 $,50 м²,2,4
844,,90 500 $,46 м²,2,4
845,,89 900 $,42 м²,1,10
846,,145 000 $,85 м²,2,7
847,,240 000 $,62 м²,2,4
848,,93 000 $,46 м²,1,Цокольний
849,,220 000 $,71 м²,2,9
850,,140 000 $,57 м²,1,25
851,,415 000 $,148 м²,4,23
852,,131 000 $,54 м²,1,Цокольний
853,,800 000 $,220 м²,6,17
854,,325 000 $,88 м²,3,4
855,,56 000 $,37 м²,1,9
856,,174 999 $,101 м²,2,18
857,,145 000 $,94 м²,2,10
858,,105 000 $,48 м²,2,19
859,,105 000 $,69 м²,1,14
860,,153 935 $,69 м²,1,10
861,,239 000 $,88 м²,2,13
862,,480 000 $,200 м²,5,7
863,,173 000 $,92 м²,2,18
864,,182 400 $,76 м²,2,8
865,,195 000 $,82 м²,2,7
866,,162 362 $,69 м²,1,21
867,,219 999 $,48 м²,2,7
868,,169 900 $,68 м²,2,13
869,,131 500 $,60 м²,2,23
870,,105 000 $,92 м²,3,23
871,,325 000 $,130 м²,3,10
872,,1 150 000 $,215 м²,5,13
873,,205 000 $,102 м²,3,14
874,,115 000 $,46 м²,1,Цокольний
875,,150 000 $,71 м²,1,15
876,,192 000 $,142 м²,4,12
877,,189 000 $,74 м²,2,15
878,,150 000 $,83 м²,2,17
879,,137 000 $,76 м²,2,2
880,,65 000 $,67 м²,2,3
881,,165 000 $,87 м²,2,6
882,,165 000 $,80 м²,2,15
883,,137 000 $,76 м²,2,2
884,,285 000 $,132 м²,5,3
885,,168 000 $,70 м²,2,Цокольний
886,,195 000 $,82 м²,1,7
887,,156 000 $,70 м²,2,14
888,,117 500 $,51 м²,1,7
889,,112 000 $,80 м²,3,21
890,,80 000 $,46 м²,1,23
891,,129 000 $,81 м²,3,3
892,,187 000 $,82 м²,2,16
893,,58 000 $,47 м²,2,5
894,,260 000 $,90 м²,3,4
895,,110 000 $,60 м²,2,6
896,,140 000 $,53 м²,2,15
897,,36 747 $,33 м²,1,1
898,,239 000 $,84 м²,2,16
899,,350 000 $,82 м²,3,7
900,,165 000 $,80 м²,2,6
901,,140 000 $,54 м²,2,20
902,,200 000 $,88 м²,2,5
903,,120 000 $,39 м²,1,23
904,,99 999 $,38 м²,1,7
905,,145 000 $,76 м²,2,2
906,,89 000 $,65 м²,2,21
907,,89 000 $,55 м²,2,25
908,,79 000 $,65 м²,3,7
909,,360 000 $,125 м²,1,4
910,,135 000 $,54 м²,2,4
911,,95 000 $,62 м²,2,1
912,,105 000 $,48 м²,1,11
913,,655 000 $,244 м²,5,9
914,,88 000 $,41 м²,1,6
915,,189 000 $,98 м²,3,18
916,,220 000 $,94 м²,3,3
917,,268 000 $,78 м²,3,3
918,,145 000 $,52 м²,1,2
919,,117 000 $,78 м²,1,3
920,,170 000 $,100 м²,4,4
921,,165 000 $,105 м²,3,15
922,,169 000 $,57 м²,2,3
923,,399 000 $,120 м²,3,10
924,,145 000 $,85 м²,2,9
925,,105 000 $,46 м²,2,16
926,,145 000 $,46 м²,2,6
927,,180 000 $,68 м²,2,10
928,,160 000 $,58 м²,2,4
929,,120 000 $,78 м²,3,3
930,,62 000 $,45 м²,2,4
931,,145 000 $,110 м²,3,15
932,,127 200 $,53 м²,2,7
933,,90 000 $,60 м²,1,4
934,,770 000 $,220 м²,4,Цокольний
935,,265 000 $,110 м²,3,7
936,,355 000 $,88 м²,1,7
937,,186 000 $,62 м²,2,6
938,,199 000 $,74 м²,2,9
939,,360 000 $,88 м²,2,7
940,,167 000 $,89 м²,2,20
941,,499 000 $,126 м²,3,6
942,,72 000 $,36 м²,1,Цокольний
943,,225 000 $,49 м²,1,13
944,,265 000 $,106 м²,1,8
945,,180 500 $,59 м²,2,7
946,,198 000 $,103 м²,3,6
947,,155 000 $,75 м²,1,3
948,,305 000 $,127 м²,4,8
949,,139 000 $,59 м²,2,11
950,,181 000 $,59 м²,2,7
951,,300 000 $,122 м²,4,6
952,,205 000 $,100 м²,3,2
953,,36 000 $,27 м²,1,5
954,,218 000 $,127 м²,3,7
955,,88 000 $,41 м²,1,6
956,,245 000 $,118 м²,3,8
957,,150 000 $,55 м²,2,2
958,,155 000 $,68 м²,2,3
959,,310 000 $,150 м²,5,5
960,,159 675 $,106 м²,3,11
961,,137 000 $,87 м²,3,2
962,,138 000 $,54 м²,2,20
963,,72 500 $,45 м²,1,13
964,,360 000 $,247 м²,6,15
965,,120 000 $,87 м²,3,4
966,,335 000 $,81 м²,3,6
967,,630 000 $,163 м²,4,5
968,,255 000 $,58 м²,2,14
969,,185 000 $,83 м²,2,6
970,,450 000 $,100 м²,3,15
971,,145 000 $,84 м²,2,4
972,,67 000 $,51 м²,2,5
973,,95 000 $,59 м²,2,2
974,,120 000 $,54 м²,2,13
975,,59 000 $,47 м²,2,5
976,,180 000 $,95 м²,3,11
977,,985 000 $,604 м²,4,5
978,,316 706 $,162 м²,2,9
979,,80 000 $,64 м²,3,2
980,,248 500 $,82 м²,2,19
981,,94 900 $,46 м²,1,2
982,,60 000 $,30 м²,1,18
983,,63 000 $,51 м²,2,4
984,,106 000 $,30 м²,1,7
985,,250 000 $,156 м²,4,8
986,,265 000 $,78 м²,3,3
987,,190 000 $,77 м²,2,11
988,,424 000 $,106 м²,2,8
989,,163 000 $,132 м²,5,4
990,,310 000 $,80 м²,1,10
991,,530 000 $,156 м²,4,5
992,,67 000 $,56 м²,2,6
993,,699 000 $,120 м²,4,2
994,,580 000 $,294 м²,5,4
995,,110 000 $,47 м²,1,9
996,,350 000 $,148 м²,4,18
997,,119 500 $,62 м²,1,3
998,,179 900 $,58 м²,2,5
999,,255 000 $,94 м²,2,6
1000,,73 000 $,36 м²,1,12
1001,,195 000 $,142 м²,4,12
1002,,98 000 $,42 м²,1,16
1003,,130 500 $,67 м²,1,2
1004,,175 000 $,73 м²,2,8
1005,,195 000 $,110 м²,3,12
1006,,185 000 $,55 м²,2,4
1007,,330 000 $,86 м²,3,16
1008,,740 000 $,183 м²,4,5
1009,,384 000 $,120 м²,3,10
1010,,238 000 $,76 м²,2,18
1011,,210 000 $,86 м²,2,6
1012,,220 000 $,71 м²,2,9
1013,,95 000 $,47 м²,1,15
1014,,180 000 $,93 м²,3,8
1015,,255 000 $,69 м²,3,5
1016,,80 000 $,66 м²,2,2
1017,,235 000 $,201 м²,3,7
1018,,100 000 $,58 м²,2,1
1019,,99 000 $,47 м²,2,8
1020,,200 000 $,87 м²,1,4
1021,,190 000 $,101 м²,1,Цокольний
1022,,75 000 $,40 м²,1,17
1023,,91 500 $,76 м²,2,2
1024,,99 700 $,70 м²,2,5
1025,,65 000 $,47 м²,2,4
1026,,269 000 $,125 м²,3,7
1027,,87 000 $,51 м²,1,4
1028,,443 000 $,185 м²,3,6
1029,,140 000 $,53 м²,1,17
1030,,143 000 $,46 м²,1,19
1031,,359 000 $,79 м²,3,5
1032,,225 000 $,49 м²,1,13
1033,,187 000 $,55 м²,2,4
1034,,230 000 $,86 м²,2,6
1035,,104 000 $,39 м²,1,5
1036,,100 000 $,74 м²,2,9
1037,,280 000 $,110 м²,2,12
1038,,210 000 $,70 м²,2,2
1039,,160 000 $,93 м²,2,18
1040,,173 000 $,94 м²,3,4
1041,,139 000 $,54 м²,2,4
1042,,135 000 $,80 м²,2,4
1043,,218 000 $,82 м²,2,11
1044,,94 500 $,47 м²,1,13
1045,,110 000 $,54 м²,1,11
1046,,47 000 $,30 м²,1,2
1047,,96 000 $,46 м²,1,11
1048,,285 000 $,132 м²,5,3
1049,,88 000 $,42 м²,1,10
1050,,99 000 $,46 м²,2,21
1051,,193 000 $,50 м²,2,19
1052,,105 000 $,55 м²,1,3
1053,,65 000 $,47 м²,2,4
1054,,89 990 $,30 м²,1,Цокольний
1055,,70 000 $,50 м²,2,3
1056,,124 000 $,45 м²,1,11
1057,,61 000 $,46 м²,2,3
1058,,68 000 $,45 м²,2,2
1059,,250 000 $,54 м²,2,11
1060,,180 000 $,52 м²,1,5
1061,,125 999 $,60 м²,1,21
1062,,250 000 $,54 м²,1,11
1063,,165 000 $,60 м²,2,2
1064,,70 000 $,51 м²,1,5
1065,,194 000 $,95 м²,3,4
1066,,750 000 $,204 м²,5,9
1067,,470 000 $,211 м²,5,13
1068,,219 999 $,94 м²,2,10
1069,,790 000 $,145 м²,4,4
1070,,400 000 $,165 м²,4,3
1071,,318 000 $,138 м²,4,3
1072,,685 000 $,250 м²,4,6
1073,,780 000 $,240 м²,5,2
1074,,88 000 $,52 м²,2,15
1075,,500 000 $,100 м²,3,2
1076,,380 000 $,106 м²,3,3
1077,,800 000 $,178 м²,3,6
1078,,183 000 $,81 м²,4,1
1079,,820 000 $,319 м²,5,16
1080,,140 000 $,45 м²,1,5
1081,,225 000 $,112 м²,3,7
1082,,101 000 $,82 м²,3,18
1083,,149 000 $,56 м²,1,2
1084,,280 000 $,80 м²,2,4
1085,,122 000 $,62 м²,1,6
1086,,65 000 $,36 м²,1,23
1087,,100 000 $,58 м²,1,10
1088,,45 000 $,22 м²,1,7
1089,,108 000 $,47 м²,1,12
1090,,68 000 $,38 м²,1,3
1091,,200 000 $,108 м²,3,4
1092,,95 000 $,76 м²,2,2
1093,,227 000 $,104 м²,4,12
1094,,91 000 $,46 м²,2,4
1095,,89 000 $,43 м²,2,19
1096,,84 000 $,32 м²,1,2
1097,,872 750 $,349 м²,10,4
1098,,75 000 $,50 м²,1,4
1099,,380 000 $,226 м²,6,20
1100,,270 000 $,75 м²,1,3
1101,,140 000 $,48 м²,1,11
1102,,78 000 $,43 м²,1,7
1103,,230 000 $,76 м²,4,2
1104,,200 000 $,85 м²,2,3
1105,,130 000 $,60 м²,2,4
1106,,280 000 $,70 м²,2,8
1107,,150 000 $,60 м²,3,13
1108,,170 000 $,93 м²,2,4
1109,,415 000 $,139 м²,4,5
1110,,160 000 $,95 м²,2,5
1111,,81 000 $,39 м²,1,3
1112,,180 000 $,95 м²,4,1
1113,,93 000 $,125 м²,3,10
1114,,170 000 $,85 м²,1,6
1115,,230 000 $,92 м²,2,6
1116,,85 000 $,53 м²,2,Цокольний
1117,,148 000 $,75 м²,2,18
1118,,99 800 $,40 м²,1,31
1119,,190 000 $,48 м²,1,8
1120,,191 000 $,92 м²,3,9
1121,,330 000 $,101 м²,3,19
1122,,120 000 $,61 м²,2,22
1123,,112 000 $,48 м²,2,5
1124,,234 800 $,75 м²,2,3
1125,,160 000 $,52 м²,1,12
1126,,210 000 $,44 м²,2,5
1127,,120 000 $,83 м²,2,19
1128,,115 000 $,85 м²,3,15
1129,,195 000 $,82 м²,2,7
1130,,120 000 $,76 м²,1,3
1131,,79 000 $,43 м²,2,19
1132,,117 500 $,57 м²,2,1
1133,,90 000 $,48 м²,2,2
1134,,93 000 $,48 м²,2,2
1135,,40 000 $,22 м²,1,3
1136,,55 000 $,44 м²,2,5
1137,,220 000 $,82 м²,2,4
1138,,97 000 $,48 м²,2,2
1139,,165 000 $,52 м²,1,2
1140,,82 000 $,66 м²,2,1
1141,,305 000 $,91 м²,3,8
1142,,113 000 $,60 м²,1,4
1143,,250 000 $,76 м²,3,3
1144,,150 000 $,53 м²,1,18
1145,,200 000 $,86 м²,3,5
1146,,106 000 $,46 м²,1,14
1147,,239 000 $,118 м²,2,15
1148,,380 000 $,222 м²,3,12
1149,,149 000 $,72 м²,2,14
1150,,161 000 $,89 м²,2,6
1151,,140 000 $,54 м²,2,4
1152,,150 000 $,69 м²,2,6
1153,,160 000 $,72 м²,2,7
1154,,100 000 $,41 м²,2,13
1155,,600 000 $,137 м²,3,4
1156,,135 000 $,40 м²,2,2
1157,,55 000 $,31 м²,1,8
1158,,300 000 $,125 м²,3,8
1159,,120 000 $,68 м²,3,13
1160,,219 000 $,92 м²,2,5
1161,,210 000 $,86 м²,3,4
1162,,51 000 $,46 м²,2,4
1163,,270 000 $,167 м²,3,22
1164,,102 000 $,101 м²,3,21
1165,,129 000 $,71 м²,1,8
1166,,347 000 $,100 м²,2,5
1167,,90 000 $,45 м²,1,6
1168,,85 000 $,16 м²,2,15
1169,,110 000 $,80 м²,3,7
1170,,145 000 $,56 м²,2,2
1171,,95 000 $,39 м²,2,3
1172,,97 000 $,50 м²,2,6
1173,,105 000 $,60 м²,2,5
1174,,129 000 $,82 м²,2,19
1175,,209 000 $,75 м²,2,14
1176,,190 000 $,75 м²,2,9
1177,,124 000 $,83 м²,2,11
1178,,429 000 $,125 м²,3,2
1179,,94 000 $,43 м²,1,22
1180,,79 900 $,46 м²,1,22
1181,,123 000 $,96 м²,2,19
1182,,102 000 $,62 м²,2,3
1183,,111 000 $,70 м²,2,15
1184,,73 000 $,54 м²,2,8
1185,,240 000 $,80 м²,2,3
1186,,98 500 $,68 м²,3,21
1187,,100 000 $,41 м²,1,13
1188,,87 000 $,45 м²,1,11
1189,,110 000 $,48 м²,1,12
1190,,330 000 $,125 м²,5,5
1191,,185 000 $,100 м²,3,12
1192,,117 000 $,83 м²,2,3
1193,,315 000 $,272 м²,5,8
1194,,190 000 $,75 м²,2,23
1195,,330 000 $,172 м²,5,15
1196,,142 000 $,71 м²,2,7
1197,,145 000 $,69 м²,2,16
1198,,165 000 $,50 м²,2,7
1199,,175 000 $,55 м²,2,3
1200,,265 000 $,110 м²,3,12
1201,,250 000 $,106 м²,3,8
1202,,150 000 $,52 м²,2,12
1203,,130 000 $,63 м²,2,15
1204,,81 000 $,52 м²,1,7
1205,,170 000 $,122 м²,3,16
1206,,115 000 $,77 м²,2,4
1207,,100 000 $,68 м²,3,1
1208,,102 000 $,101 м²,3,7
1209,,54 039 $,30 м²,1,1
1210,,64 000 $,28 м²,1,11
1211,,106 800 $,49 м²,1,18
1212,,90 000 $,32 м²,1,2
1213,,89 500 $,44 м²,1,15
1214,,669 000 $,170 м²,4,7
1215,,116 000 $,75 м²,3,14
1216,,220 000 $,86 м²,2,7
1217,,325 000 $,78 м²,2,3
1218,,105 000 $,49 м²,1,20
1219,,120 000 $,80 м²,3,3
1220,,47 000 $,51 м²,1,18
1221,,140 503 $,53 м²,1,4
1222,,98 000 $,42 м²,1,16
1223,,89 000 $,44 м²,1,19
1224,,160 000 $,89 м²,3,6
1225,,99 000 $,53 м²,1,4
1226,,96 000 $,50 м²,2,8
1227,,88 000 $,69 м²,3,9
1228,,102 999 $,50 м²,2,4
1229,,88 000 $,69 м²,3,9
1230,,95 000 $,47 м²,1,13
1231,,113 000 $,62 м²,2,18
1232,,181 000 $,59 м²,2,7
1233,,165 000 $,87 м²,2,7
1234,,139 000 $,45 м²,2,4
1235,,95 000 $,60 м²,1,10
1236,,96 000 $,50 м²,3,5
1237,,95 000 $,54 м²,1,3
1238,,149 000 $,73 м²,2,5
1239,,105 000 $,38 м²,1,31
1240,,160 000 $,50 м²,1,2
1241,,98 950 $,51 м²,2,5
1242,,75 000 $,46 м²,2,4
1243,,245 000 $,80 м²,2,4
1244,,86 000 $,34 м²,1,18
1245,,230 000 $,107 м²,3,21
1246,,310 000 $,80 м²,3,10
1247,,95 000 $,47 м²,1,19
1248,,93 000 $,38 м²,1,4
1249,,200 000 $,100 м²,3,3
1250,,715 000 $,135 м²,3,8
1251,,97 500 $,44 м²,1,22
1252,,52 000 $,43 м²,2,5
1253,,160 000 $,73 м²,1,5
1254,,42 500 $,29 м²,1,7
1255,,105 000 $,38 м²,1,7
1256,,105 000 $,59 м²,1,3
1257,,463 000 $,100 м²,3,5
1258,,460 000 $,329 м²,6,9
1259,,155 000 $,53 м²,2,21
1260,,94 000 $,44 м²,2,19
1261,,110 000 $,50 м²,1,21
1262,,100 000 $,70 м²,2,5
1263,,450 000 $,194 м²,5,13
1264,,150 000 $,72 м²,2,5
1265,,160 000 $,74 м²,2,3
1266,,93 000 $,46 м²,1,1
1267,,205 000 $,98 м²,4,1
1268,,200 000 $,100 м²,3,3
1269,,220 000 $,108 м²,3,10
1270,,250 000 $,190 м²,5,5
1271,,183 000 $,55 м²,2,4
1272,,78 000 $,48 м²,2,4
1273,,68 000 $,68 м²,2,5
1274,,83 000 $,73 м²,3,3
1275,,45 000 $,45 м²,2,3
1276,,140 000 $,58 м²,1,11
1277,,105 000 $,44 м²,1,1
1278,,98 000 $,34 м²,1,2
1279,,68 500 $,62 м²,3,5
1280,,79 000 $,45 м²,2,9
1281,,65 000 $,44 м²,2,3
1282,,113 000 $,59 м²,1,3
1283,,88 000 $,52 м²,1,15
1284,,159 000 $,114 м²,3,15
1285,,150 000 $,69 м²,3,2
1286,,85 000 $,43 м²,2,5
1287,,105 000 $,44 м²,1,11
1288,,229 000 $,98 м²,3,6
1289,,185 000 $,104 м²,3,5
1290,,79 500 $,51 м²,2,5
1291,,3 336 000 $,278 м²,4,4
1292,,500 000 $,172 м²,5,2
1293,,59 000 $,31 м²,1,2
1294,,170 000 $,68 м²,3,1
1295,,95 000 $,48 м²,2,2
1296,,252 000 $,87 м²,3,22
1297,,285 000 $,70 м²,3,3
1298,,2 100 000 $,370 м²,5,7
1299,,150 000 $,77 м²,2,15
1300,,54 000 $,46 м²,2,4
1301,,265 000 $,200 м²,4,7
1302,,93 000 $,65 м²,2,12
1303,,130 000 $,66 м²,1,20
1304,,135 000 $,54 м²,2,7
1305,,145 000 $,48 м²,1,3
1306,,120 000 $,44 м²,1,3
1307,,65 000 $,45 м²,2,8
1308,,90 000 $,43 м²,1,13
1309,,149 000 $,75 м²,2,6
1310,,159 000 $,94 м²,3,15
1311,,99 000 $,47 м²,2,9
1312,,100 000 $,46 м²,2,2
1313,,102 000 $,101 м²,1,21
1314,,384 000 $,120 м²,2,10
1315,,63 000 $,28 м²,1,15
1316,,300 000 $,50 м²,1,3
1317,,187 000 $,92 м²,3,9
1318,,70 000 $,49 м²,2,7
1319,,399 000 $,250 м²,4,7
1320,,200 000 $,100 м²,3,3
1321,,38 000 $,22 м²,1,7
1322,,170 000 $,98 м²,3,17
1323,,195 000 $,80 м²,4,9
1324,,1 200 000 $,240 м²,5,20
1325,,79 900 $,42 м²,1,22
1326,,220 000 $,54 м²,2,2
1327,,640 000 $,174 м²,5,3
1328,,165 000 $,87 м²,3,20
1329,,595 000 $,180 м²,5,4
1330,,130 000 $,46 м²,1,7
1331,,160 000 $,73 м²,3,3
1332,,212 000 $,85 м²,2,4
1333,,220 000 $,86 м²,3,24
1334,,88 000 $,73 м²,3,1
1335,,95 000 $,76 м²,2,22
1336,,119 999 $,60 м²,2,3
1337,,65 000 $,45 м²,2,5
1338,,111 000 $,70 м²,2,15
1339,,160 000 $,73 м²,2,3
1340,,255 000 $,162 м²,6,5
1341,,275 000 $,106 м²,3,8
1342,,250 000 $,95 м²,3,3
1343,,108 000 $,52 м²,1,15
1344,,94 990 $,47 м²,1,13
1345,,167 000 $,141 м²,3,24
1346,,149 000 $,65 м²,2,10
1347,,139 500 $,53 м²,2,17
1348,,290 777 $,100 м²,3,16
1349,,220 000 $,82 м²,2,11
1350,,200 000 $,43 м²,1,10
1351,,150 000 $,64 м²,3,3
1352,,153 000 $,83 м²,2,12
1353,,1 000 000 $,337 м²,5,11
1354,,630 000 $,200 м²,4,9
1355,,360 000 $,126 м²,3,4
1356,,1 200 000 $,172 м²,3,3
1357,,105 000 $,49 м²,1,21
1358,,165 000 $,70 м²,2,17
1359,,183 000 $,128 м²,3,7
1360,,104 999 $,50 м²,1,13
1361,,95 000 $,68 м²,3,1
1362,,380 000 $,222 м²,4,12
1363,,175 000 $,72 м²,3,4
1364,,430 000 $,100 м²,3,15
1365,,122 000 $,62 м²,1,6
1366,,300 000 $,133 м²,7,2
1367,,259 000 $,137 м²,5,3
1368,,130 000 $,71 м²,1,8
1369,,350 000 $,117 м²,3,3
1370,,399 000 $,120 м²,3,1
1371,,270 000 $,110 м²,2,4
1372,,600 000 $,410 м²,5,17
1373,,239 000 $,51 м²,1,5
1374,,580 000 $,141 м²,3,3
1375,,400 000 $,200 м²,2,1
1376,,105 000 $,49 м²,1,21
1377,,300 000 $,105 м²,3,13
1378,,450 000 $,170 м²,3,5
1379,,550 000 $,293 м²,5,4
1380,,415 000 $,165 м²,4,8
1381,,300 000 $,97 м²,3,24
1382,,255 000 $,125 м²,3,9
1383,,103 400 $,47 м²,1,20
1384,,258 000 $,134 м²,3,8
1385,,105 000 $,52 м²,1,22
1386,,88 000 $,42 м²,1,10
1387,,550 470 $,186 м²,3,4
1388,,290 000 $,136 м²,4,12
1389,,470 000 $,250 м²,4,5
1390,,380 000 $,200 м²,4,12
1391,,1 450 000 $,200 м²,4,5
1392,,520 000 $,140 м²,3,3
1393,,329 000 $,135 м²,3,7
1394,,132 000 $,54 м²,1,22
1395,,155 000 $,120 м²,4,14
1396,,189 000 $,76 м²,2,2
1397,,94 000 $,47 м²,1,13
1398,,116 000 $,72 м²,2,5
1399,,80 000 $,37 м²,1,3
1400,,112 000 $,70 м²,2,10
1401,,185 000 $,68 м²,2,1
1402,,79 000 $,53 м²,1,19
1403,,68 000 $,47 м²,2,7
1404,,44 000 $,43 м²,2,1
1405,,55 000 $,28 м²,1,8
1406,,55 000 $,52 м²,2,8
1407,,58 000 $,45 м²,2,1
1408,,63 000 $,51 м²,2,4
1409,,168 000 $,70 м²,2,2
1410,,407 000 $,101 м²,2,7
1411,,185 900 $,95 м²,2,13
1412,,120 000 $,44 м²,1,3
1413,,98 000 $,42 м²,2,16
1414,,63 000 $,28 м²,1,15
1415,,89 000 $,65 м²,2,21
1416,,89 999 $,35 м²,1,2
1417,,210 000 $,60 м²,1,18
1418,,420 000 $,125 м²,10,2
1419,,55 000 $,41 м²,1,9
1420,,65 000 $,35 м²,1,4
1421,,78 000 $,45 м²,1,15
1422,,74 000 $,45 м²,2,2
1423,,130 000 $,50 м²,2,16
1424,,78 000 $,72 м²,3,11
1425,,142 500 $,52 м²,1,2
1426,,92 000 $,76 м²,2,2
1427,,161 000 $,101 м²,4,1
1428,,95 000 $,47 м²,1,13
1429,,195 000 $,132 м²,4,2
1430,,525 000 $,138 м²,3,5
1431,,125 000 $,48 м²,1,3
1432,,135 000 $,95 м²,3,6
1433,,440 000 $,120 м²,4,9
1434,,440 000 $,120 м²,4,9
1435,,79 000 $,53 м²,1,19
1436,,88 900 $,55 м²,2,25
1437,,140 000 $,67 м²,2,2
1438,,106 500 $,71 м²,2,5
1439,,218 000 $,69 м²,2,10
1440,,105 000 $,40 м²,1,13
1441,,90 000 $,45 м²,2,7
1442,,83 000 $,53 м²,2,25
1443,,106 000 $,52 м²,1,3
1444,,103 915 $,50 м²,1,2
1445,,98 000 $,42 м²,2,16
1446,,185 000 $,68 м²,2,1
1447,,195 000 $,125 м²,3,11
1448,,171 000 $,84 м²,2,23
1449,,270 000 $,126 м²,3,9
1450,,159 000 $,74 м²,2,13
1451,,110 000 $,69 м²,2,15
1452,,309 000 $,86 м²,2,17
1453,,330 000 $,99 м²,2,19
1454,,100 000 $,42 м²,1,7
1455,,258 800 $,89 м²,3,3
1456,,300 000 $,97 м²,3,23
1457,,138 000 $,67 м²,2,13
1458,,63 500 $,45 м²,3,2
1459,,149 000 $,56 м²,2,2
1460,,120 000 $,69 м²,2,8
1461,,82 000 $,57 м²,1,7
1462,,99 000 $,52 м²,1,4
1463,,185 000 $,137 м²,4,9
1464,,105 000 $,46 м²,2,1
1465,,289 000 $,90 м²,3,4
1466,,105 000 $,52 м²,1,22
1467,,155 000 $,69 м²,2,14
1468,,103 000 $,52 м²,1,3
1469,,140 000 $,68 м²,2,3
1470,,155 000 $,68 м²,2,3
1471,,160 000 $,80 м²,2,9
1472,,189 000 $,60 м²,2,3
1473,,162 000 $,69 м²,2,21
1474,,99 000 $,44 м²,1,19
1475,,155 000 $,74 м²,2,12
1476,,185 000 $,142 м²,4,12
1477,,128 500 $,50 м²,1,17
1478,,189 000 $,98 м²,3,18
1479,,117 000 $,50 м²,1,10
1480,,221 000 $,95 м²,2,12
1481,,239 000 $,84 м²,2,16
1482,,184 000 $,46 м²,1,4
1483,,175 000 $,89 м²,3,11
1484,,193 000 $,54 м²,2,3
1485,,162 000 $,86 м²,2,16
1486,,100 000 $,46 м²,2,2
1487,,157 000 $,46 м²,1,6
1488,,175 000 $,61 м²,1,5
1489,,125 000 $,60 м²,2,15
1490,,70 000 $,50 м²,2,9
1491,,190 000 $,50 м²,2,19
1492,,80 500 $,32 м²,1,2
1493,,178 000 $,71 м²,2,2
1494,,200 000 $,100 м²,1,Цокольний
1495,,93 000 $,124 м²,3,7
1496,,111 000 $,40 м²,1,7
1497,,135 000 $,43 м²,1,21
1498,,288 000 $,101 м²,3,24
1499,,106 500 $,72 м²,2,18
1500,,159 999 $,45 м²,2,5
1501,,152 000 $,83 м²,2,8
1502,,214 080 $,89 м²,2,10
1503,,152 000 $,84 м²,2,8
1504,,175 000 $,75 м²,2,10
1505,,115 000 $,48 м²,1,9
1506,,145 000 $,91 м²,3,2
1507,,169 000 $,75 м²,2,6
1508,,125 000 $,52 м²,1,11
1509,,242 800 $,126 м²,4,18
1510,,145 000 $,66 м²,2,14
1511,,220 000 $,70 м²,2,10
1512,,140 000 $,66 м²,2,14
1513,,145 000 $,70 м²,2,1
1514,,99 000 $,43 м²,2,19
